20대품목,중분류,세부분류,MTI4,MTI6,HSK10,HS6,HS4,SITC,HSK 품목명,명칭 근거,source_page,리서치대분류,리서치중분류,리서치소분류,리서치세분류,대표품목명,대표품목ID,드릴다운명,드릴다운ID,분류상태,분류메모
일반기계,제조장비,"인쇄회로, 인쇄회로조립품, 제8517호의 부분품 또는 자동자료처리기계의 부분품의 제조에 전용 또는 주로 사용되는 종류의 것 / 초음파 방식으로 하는 것 / 와이어 컷 방전 가공기 외 27개",7111,711190,8459691000,845969,8459,73154,베드형 밀링머신,HSK 품목명 기반 대표요약,90,일반기계,제조장비,공작·금속가공,베드형 밀링머신,공작기계,MACH_공작기계,베드형 밀링머신,MACH_8459691000,업계기준 검토,KOAMI/MTI의 기초산업기계·산업기계·기계요소/공구/금형 개념을 HSK 기능별로 재구성.
일반기계,제조장비,"인쇄회로, 인쇄회로조립품, 제8517호의 부분품 또는 자동자료처리기계의 부분품의 제조에 전용 또는 주로 사용되는 종류의 것 / 초음파 방식으로 하는 것 / 와이어 컷 방전 가공기 외 27개",7111,711190,8459699000,845969,8459,73154,기타,HSK 품목명 기반 대표요약,90,일반기계,제조장비,공작·금속가공,기타,공작기계,MACH_공작기계,기타,MACH_8459699000,업계기준 검토,KOAMI/MTI의 기초산업기계·산업기계·기계요소/공구/금형 개념을 HSK 기능별로 재구성.
일반기계,제조장비,"인쇄회로, 인쇄회로조립품, 제8517호의 부분품 또는 자동자료처리기계의 부분품의 제조에 전용 또는 주로 사용되는 종류의 것 / 초음파 방식으로 하는 것 / 와이어 컷 방전 가공기 외 27개",7111,711190,8459701000,845970,8459,73157,태핑머신(tapping machine),HSK 품목명 기반 대표요약,90,일반기계,제조장비,공작·금속가공,태핑머신(tapping machine),공작기계,MACH_공작기계,태핑머신(tapping machine),MACH_8459701000,업계기준 검토,KOAMI/MTI의 기초산업기계·산업기계·기계요소/공구/금형 개념을 HSK 기능별로 재구성.
일반기계,제조장비,"인쇄회로, 인쇄회로조립품, 제8517호의 부분품 또는 자동자료처리기계의 부분품의 제조에 전용 또는 주로 사용되는 종류의 것 / 초음파 방식으로 하는 것 / 와이어 컷 방전 가공기 외 27개",7111,711190,8459709000,845970,8459,73157,그 밖의 나사절삭기,HSK 품목명 기반 대표요약,90,일반기계,제조장비,공작·금속가공,그 밖의 나사절삭기,공작기계,MACH_공작기계,그 밖의 나사절삭기,MACH_8459709000,업계기준 검토,KOAMI/MTI의 기초산업기계·산업기계·기계요소/공구/금형 개념을 HSK 기능별로 재구성.
일반기계,제조장비,"인쇄회로, 인쇄회로조립품, 제8517호의 부분품 또는 자동자료처리기계의 부분품의 제조에 전용 또는 주로 사용되는 종류의 것 / 초음파 방식으로 하는 것 / 와이어 컷 방전 가공기 외 27개",7111,711190,8460120000,846012,8460,73169,수치제어식,HSK 품목명 기반 대표요약,90,일반기계,제조장비,공작·금속가공,수치제어식,공작기계,MACH_공작기계,수치제어식,MACH_8460120000,업계기준 검토,KOAMI/MTI의 기초산업기계·산업기계·기계요소/공구/금형 개념을 HSK 기능별로 재구성.
일반기계,제조장비,"인쇄회로, 인쇄회로조립품, 제8517호의 부분품 또는 자동자료처리기계의 부분품의 제조에 전용 또는 주로 사용되는 종류의 것 / 초음파 방식으로 하는 것 / 와이어 컷 방전 가공기 외 27개",7111,711190,8460190000,846019,8460,7316,기타,HSK 품목명 기반 대표요약,90,일반기계,제조장비,공작·금속가공,기타,공작기계,MACH_공작기계,기타,MACH_8460190000,업계기준 검토,KOAMI/MTI의 기초산업기계·산업기계·기계요소/공구/금형 개념을 HSK 기능별로 재구성.
일반기계,제조장비,"인쇄회로, 인쇄회로조립품, 제8517호의 부분품 또는 자동자료처리기계의 부분품의 제조에 전용 또는 주로 사용되는 종류의 것 / 초음파 방식으로 하는 것 / 와이어 컷 방전 가공기 외 27개",7111,711190,8460220000,846022,8460,73163,무심연삭기(수치제어식으로 한정한다),HSK 품목명 기반 대표요약,90,일반기계,제조장비,공작·금속가공,무심연삭기(수치제어식으로 한정한다),공작기계,MACH_공작기계,무심연삭기(수치제어식으로 한정한다),MACH_8460220000,업계기준 검토,KOAMI/MTI의 기초산업기계·산업기계·기계요소/공구/금형 개념을 HSK 기능별로 재구성.
일반기계,제조장비,"인쇄회로, 인쇄회로조립품, 제8517호의 부분품 또는 자동자료처리기계의 부분품의 제조에 전용 또는 주로 사용되는 종류의 것 / 초음파 방식으로 하는 것 / 와이어 컷 방전 가공기 외 27개",7111,711190,8460230000,846023,8460,73163,그 밖의 원통연삭기(수치제어식으로 한정한다),HSK 품목명 기반 대표요약,90,일반기계,제조장비,공작·금속가공,그 밖의 원통연삭기(수치제어식으로 한정한다),공작기계,MACH_공작기계,그 밖의 원통연삭기(수치제어식으로 한정한다),MACH_8460230000,업계기준 검토,KOAMI/MTI의 기초산업기계·산업기계·기계요소/공구/금형 개념을 HSK 기능별로 재구성.
일반기계,제조장비,"인쇄회로, 인쇄회로조립품, 제8517호의 부분품 또는 자동자료처리기계의 부분품의 제조에 전용 또는 주로 사용되는 종류의 것 / 초음파 방식으로 하는 것 / 와이어 컷 방전 가공기 외 27개",7111,711190,8460241000,846024,8460,73163,내면연삭기,HSK 품목명 기반 대표요약,90,일반기계,제조장비,공작·금속가공,내면연삭기,공작기계,MACH_공작기계,내면연삭기,MACH_8460241000,업계기준 검토,KOAMI/MTI의 기초산업기계·산업기계·기계요소/공구/금형 개념을 HSK 기능별로 재구성.
일반기계,제조장비,"인쇄회로, 인쇄회로조립품, 제8517호의 부분품 또는 자동자료처리기계의 부분품의 제조에 전용 또는 주로 사용되는 종류의 것 / 초음파 방식으로 하는 것 / 와이어 컷 방전 가공기 외 27개",7111,711190,8460242000,846024,8460,73163,프로파일(profile) 연삭기,HSK 품목명 기반 대표요약,90,일반기계,제조장비,공작·금속가공,프로파일(profile) 연삭기,공작기계,MACH_공작기계,프로파일(profile) 연삭기,MACH_8460242000,업계기준 검토,KOAMI/MTI의 기초산업기계·산업기계·기계요소/공구/금형 개념을 HSK 기능별로 재구성.
일반기계,제조장비,"인쇄회로, 인쇄회로조립품, 제8517호의 부분품 또는 자동자료처리기계의 부분품의 제조에 전용 또는 주로 사용되는 종류의 것 / 초음파 방식으로 하는 것 / 와이어 컷 방전 가공기 외 27개",7111,711190,8460249000,846024,8460,73163,기타,HSK 품목명 기반 대표요약,90,일반기계,제조장비,공작·금속가공,기타,공작기계,MACH_공작기계,기타,MACH_8460249000,업계기준 검토,KOAMI/MTI의 기초산업기계·산업기계·기계요소/공구/금형 개념을 HSK 기능별로 재구성.
일반기계,제조장비,"인쇄회로, 인쇄회로조립품, 제8517호의 부분품 또는 자동자료처리기계의 부분품의 제조에 전용 또는 주로 사용되는 종류의 것 / 초음파 방식으로 하는 것 / 와이어 컷 방전 가공기 외 27개",7111,711190,8460291000,846029,8460,73169,원통연삭기,HSK 품목명 기반 대표요약,90,일반기계,제조장비,공작·금속가공,원통연삭기,공작기계,MACH_공작기계,원통연삭기,MACH_8460291000,업계기준 검토,KOAMI/MTI의 기초산업기계·산업기계·기계요소/공구/금형 개념을 HSK 기능별로 재구성.
일반기계,제조장비,"인쇄회로, 인쇄회로조립품, 제8517호의 부분품 또는 자동자료처리기계의 부분품의 제조에 전용 또는 주로 사용되는 종류의 것 / 초음파 방식으로 하는 것 / 와이어 컷 방전 가공기 외 27개",7111,711190,8460292000,846029,8460,73169,내면연삭기,HSK 품목명 기반 대표요약,90,일반기계,제조장비,공작·금속가공,내면연삭기,공작기계,MACH_공작기계,내면연삭기,MACH_8460292000,업계기준 검토,KOAMI/MTI의 기초산업기계·산업기계·기계요소/공구/금형 개념을 HSK 기능별로 재구성.
일반기계,제조장비,"인쇄회로, 인쇄회로조립품, 제8517호의 부분품 또는 자동자료처리기계의 부분품의 제조에 전용 또는 주로 사용되는 종류의 것 / 초음파 방식으로 하는 것 / 와이어 컷 방전 가공기 외 27개",7111,711190,8460293000,846029,8460,73169,무심연삭기,HSK 품목명 기반 대표요약,90,일반기계,제조장비,공작·금속가공,무심연삭기,공작기계,MACH_공작기계,무심연삭기,MACH_8460293000,업계기준 검토,KOAMI/MTI의 기초산업기계·산업기계·기계요소/공구/금형 개념을 HSK 기능별로 재구성.
일반기계,제조장비,"인쇄회로, 인쇄회로조립품, 제8517호의 부분품 또는 자동자료처리기계의 부분품의 제조에 전용 또는 주로 사용되는 종류의 것 / 초음파 방식으로 하는 것 / 와이어 컷 방전 가공기 외 27개",7111,711190,8460294000,846029,8460,73169,프로파일(profile) 연삭기,HSK 품목명 기반 대표요약,90,일반기계,제조장비,공작·금속가공,프로파일(profile) 연삭기,공작기계,MACH_공작기계,프로파일(profile) 연삭기,MACH_8460294000,업계기준 검토,KOAMI/MTI의 기초산업기계·산업기계·기계요소/공구/금형 개념을 HSK 기능별로 재구성.
일반기계,제조장비,"인쇄회로, 인쇄회로조립품, 제8517호의 부분품 또는 자동자료처리기계의 부분품의 제조에 전용 또는 주로 사용되는 종류의 것 / 초음파 방식으로 하는 것 / 와이어 컷 방전 가공기 외 27개",7111,711190,8460299000,846029,8460,73169,기타,HSK 품목명 기반 대표요약,90,일반기계,제조장비,공작·금속가공,기타,공작기계,MACH_공작기계,기타,MACH_8460299000,업계기준 검토,KOAMI/MTI의 기초산업기계·산업기계·기계요소/공구/금형 개념을 HSK 기능별로 재구성.
일반기계,제조장비,"인쇄회로, 인쇄회로조립품, 제8517호의 부분품 또는 자동자료처리기계의 부분품의 제조에 전용 또는 주로 사용되는 종류의 것 / 초음파 방식으로 하는 것 / 와이어 컷 방전 가공기 외 27개",7111,711190,8460310000,846031,8460,73165,수치제어식,HSK 품목명 기반 대표요약,90,일반기계,제조장비,공작·금속가공,수치제어식,공작기계,MACH_공작기계,수치제어식,MACH_8460310000,업계기준 검토,KOAMI/MTI의 기초산업기계·산업기계·기계요소/공구/금형 개념을 HSK 기능별로 재구성.
일반기계,제조장비,"인쇄회로, 인쇄회로조립품, 제8517호의 부분품 또는 자동자료처리기계의 부분품의 제조에 전용 또는 주로 사용되는 종류의 것 / 초음파 방식으로 하는 것 / 와이어 컷 방전 가공기 외 27개",7111,711190,8460390000,846039,8460,73166,기타,HSK 품목명 기반 대표요약,90,일반기계,제조장비,공작·금속가공,기타,공작기계,MACH_공작기계,기타,MACH_8460390000,업계기준 검토,KOAMI/MTI의 기초산업기계·산업기계·기계요소/공구/금형 개념을 HSK 기능별로 재구성.
일반기계,제조장비,"인쇄회로, 인쇄회로조립품, 제8517호의 부분품 또는 자동자료처리기계의 부분품의 제조에 전용 또는 주로 사용되는 종류의 것 / 초음파 방식으로 하는 것 / 와이어 컷 방전 가공기 외 27개",7111,711190,8460401000,846040,8460,73167,호닝머신(honing machine),HSK 품목명 기반 대표요약,90,일반기계,제조장비,공작·금속가공,호닝머신(honing machine),공작기계,MACH_공작기계,호닝머신(honing machine),MACH_8460401000,업계기준 검토,KOAMI/MTI의 기초산업기계·산업기계·기계요소/공구/금형 개념을 HSK 기능별로 재구성.
일반기계,제조장비,"인쇄회로, 인쇄회로조립품, 제8517호의 부분품 또는 자동자료처리기계의 부분품의 제조에 전용 또는 주로 사용되는 종류의 것 / 초음파 방식으로 하는 것 / 와이어 컷 방전 가공기 외 27개",7111,711190,8460402000,846040,8460,73167,래핑머신(lapping machine),HSK 품목명 기반 대표요약,90,일반기계,제조장비,공작·금속가공,래핑머신(lapping machine),공작기계,MACH_공작기계,래핑머신(lapping machine),MACH_8460402000,업계기준 검토,KOAMI/MTI의 기초산업기계·산업기계·기계요소/공구/금형 개념을 HSK 기능별로 재구성.
일반기계,제조장비,"인쇄회로, 인쇄회로조립품, 제8517호의 부분품 또는 자동자료처리기계의 부분품의 제조에 전용 또는 주로 사용되는 종류의 것 / 초음파 방식으로 하는 것 / 와이어 컷 방전 가공기 외 27개",7111,711190,8460900000,846090,8460,73169,기타,HSK 품목명 기반 대표요약,90,일반기계,제조장비,공작·금속가공,기타,공작기계,MACH_공작기계,기타,MACH_8460900000,업계기준 검토,KOAMI/MTI의 기초산업기계·산업기계·기계요소/공구/금형 개념을 HSK 기능별로 재구성.
일반기계,제조장비,"인쇄회로, 인쇄회로조립품, 제8517호의 부분품 또는 자동자료처리기계의 부분품의 제조에 전용 또는 주로 사용되는 종류의 것 / 초음파 방식으로 하는 것 / 와이어 컷 방전 가공기 외 27개",7111,711190,8461200000,846120,8461,73171,쉐이핑머신(shaping machine)이나 슬로팅머신(slotting machine),HSK 품목명 기반 대표요약,90,일반기계,제조장비,공작·금속가공,쉐이핑머신(shaping machine)이나 슬로팅머신(slotting machine),공작기계,MACH_공작기계,쉐이핑머신(shaping machine)이나 슬로팅머신(slotting machine),MACH_8461200000,업계기준 검토,KOAMI/MTI의 기초산업기계·산업기계·기계요소/공구/금형 개념을 HSK 기능별로 재구성.
일반기계,제조장비,"인쇄회로, 인쇄회로조립품, 제8517호의 부분품 또는 자동자료처리기계의 부분품의 제조에 전용 또는 주로 사용되는 종류의 것 / 초음파 방식으로 하는 것 / 와이어 컷 방전 가공기 외 27개",7111,711190,8461300000,846130,8461,73173,브로칭머신(broaching machine),HSK 품목명 기반 대표요약,90,일반기계,제조장비,공작·금속가공,브로칭머신(broaching machine),공작기계,MACH_공작기계,브로칭머신(broaching machine),MACH_8461300000,업계기준 검토,KOAMI/MTI의 기초산업기계·산업기계·기계요소/공구/금형 개념을 HSK 기능별로 재구성.
