20대품목,중분류,세부분류,MTI6,HSK10,HS6,HS4,HSK 품목명
석유제품,윤활,윤활유·기유,133600,2710197320,271019,2710,유동파라핀
석유제품,윤활,윤활유·기유,133600,2710197330,271019,2710,자동변속기용 윤활유
석유제품,윤활,윤활유·기유,133600,2710197410,271019,2710,방청유(anti-corrosive oil)
석유제품,윤활,윤활유·기유,133600,2710197420,271019,2710,절삭유
석유제품,윤활,윤활유·기유,133600,2710197430,271019,2710,세척유
석유제품,윤활,윤활유·기유,133600,2710197440,271019,2710,주형이형유
석유제품,윤활,윤활유·기유,133600,2710197450,271019,2710,유압브레이크유
석유제품,윤활,윤활유·기유,133600,2710197510,271019,2710,프로세스유
석유제품,윤활,윤활유·기유,133600,2710197520,271019,2710,전기전열유
석유제품,윤활,윤활유·기유,133600,2710197530,271019,2710,열처리유
석유제품,윤활,윤활유·기유,133600,2710197540,271019,2710,열매체유
석유제품,윤활,윤활유·기유,133600,2710197900,271019,2710,기타
석유제품,윤활,윤활유·기유,133600,2710198010,271019,2710,알루미늄을 첨가한 것
석유제품,윤활,윤활유·기유,133600,2710198020,271019,2710,칼슘을 첨가한 것
석유제품,윤활,윤활유·기유,133600,2710198030,271019,2710,나트륨을 첨가한 것
석유제품,윤활,윤활유·기유,133600,2710198040,271019,2710,리튬을 첨가한 것
석유제품,윤활,윤활유·기유,133600,2710198090,271019,2710,기타
석유제품,윤활,윤활유·기유,133600,2710199000,271019,2710,기타
석유제품,윤활,윤활유·기유,133600,2710209510,271020,2710,조유(粗油)
석유제품,윤활,윤활유·기유,133600,2710209520,271020,2710,윤활기유
석유제품,윤활,윤활유·기유,133600,2710209600,271020,2710,신전유
석유제품,윤활,윤활유·기유,133600,2710209711,271020,2710,엔진오일
석유제품,윤활,윤활유·기유,133600,2710209712,271020,2710,엔진오일
석유제품,윤활,윤활유·기유,133600,2710209713,271020,2710,엔진오일
석유제품,윤활,윤활유·기유,133600,2710209719,271020,2710,기타
석유제품,윤활,윤활유·기유,133600,2710209721,271020,2710,실린더오일
석유제품,윤활,윤활유·기유,133600,2710209722,271020,2710,스핀들(spindle)오일
석유제품,윤활,윤활유·기유,133600,2710209723,271020,2710,기어오일
석유제품,윤활,윤활유·기유,133600,2710209724,271020,2710,터빈오일
석유제품,윤활,윤활유·기유,133600,2710209725,271020,2710,냉동기오일
석유제품,윤활,윤활유·기유,133600,2710209731,271020,2710,콤파운드오일
석유제품,윤활,윤활유·기유,133600,2710209732,271020,2710,유동파라핀
석유제품,윤활,윤활유·기유,133600,2710209733,271020,2710,자동변속기용 윤활유
석유제품,윤활,윤활유·기유,133600,2710209741,271020,2710,방청유
석유제품,윤활,윤활유·기유,133600,2710209742,271020,2710,절삭유
석유제품,윤활,윤활유·기유,133600,2710209743,271020,2710,세척유
석유제품,윤활,윤활유·기유,133600,2710209744,271020,2710,주형이형유
석유제품,윤활,윤활유·기유,133600,2710209745,271020,2710,유압브레이크유
석유제품,윤활,윤활유·기유,133600,2710209751,271020,2710,프로세스유
석유제품,윤활,윤활유·기유,133600,2710209752,271020,2710,전기전열유
석유제품,윤활,윤활유·기유,133600,2710209753,271020,2710,열처리유
석유제품,윤활,윤활유·기유,133600,2710209754,271020,2710,열매체유
석유제품,윤활,윤활유·기유,133600,2710209790,271020,2710,기타
석유제품,윤활,윤활유·기유,133600,2710209810,271020,2710,알루미늄을 첨가한 것
석유제품,윤활,윤활유·기유,133600,2710209820,271020,2710,칼슘을 첨가한 것
석유제품,윤활,윤활유·기유,133600,2710209830,271020,2710,나트륨을 첨가한 것
석유제품,윤활,윤활유·기유,133600,2710209840,271020,2710,리튬을 첨가한 것
석유제품,윤활,윤활유·기유,133600,2710209890,271020,2710,기타
석유제품,윤활,윤활유·기유,133600,2710209900,271020,2710,기타
석유제품,윤활,윤활유·기유,133600,2710915000,271091,2710,윤활기유
석유제품,윤활,윤활유·기유,133600,2710919000,271091,2710,기타
석유제품,윤활,윤활유·기유,133600,2710995000,271099,2710,윤활기유
석유제품,윤활,윤활유·기유,133600,2710999000,271099,2710,기타
석유제품,기타 석유제품,기타 석유제품,133900,2708100000,270810,2708,아스팔트·피치
석유제품,기타 석유제품,기타 석유제품,133900,2708200000,270820,2708,석유·피치 코크스
석유제품,기타 석유제품,기타 석유제품,133900,2710123000,271012,2710,프로필렌테트라머(propylene tetramer)
석유제품,기타 석유제품,기타 석유제품,133900,2710129000,271012,2710,기타
석유제품,기타 석유제품,기타 석유제품,133900,2710191090,271019,2710,기타
석유제품,기타 석유제품,기타 석유제품,133900,2710192090,271019,2710,기타
석유제품,기타 석유제품,기타 석유제품,133900,2710201030,271020,2710,프로필렌테트라머(propylene tetramer)
석유제품,기타 석유제품,기타 석유제품,133900,2710201090,271020,2710,기타
석유제품,기타 석유제품,기타 석유제품,133900,2710209190,271020,2710,기타
석유제품,기타 석유제품,기타 석유제품,133900,2710209290,271020,2710,기타
석유제품,기타 석유제품,기타 석유제품,133900,2710911010,271091,2710,자동차 휘발유ㆍ항공 휘발유ㆍ제트 연료유의 것
석유제품,기타 석유제품,기타 석유제품,133900,2710911090,271091,2710,기타
석유제품,기타 석유제품,기타 석유제품,133900,2710912010,271091,2710,등유와 제트 연료유의 것
석유제품,기타 석유제품,기타 석유제품,133900,2710912090,271091,2710,기타
석유제품,기타 석유제품,기타 석유제품,133900,2710991010,271099,2710,자동차 휘발유ㆍ항공 휘발유ㆍ제트 연료유의 것
석유제품,기타 석유제품,기타 석유제품,133900,2710991090,271099,2710,기타
석유제품,기타 석유제품,기타 석유제품,133900,2710992010,271099,2710,등유와 제트 연료유의 것
석유제품,기타 석유제품,기타 석유제품,133900,2710992090,271099,2710,기타
석유제품,기타 석유제품,기타 석유제품,133900,2711190000,271119,2711,기타
석유제품,기타 석유제품,기타 석유제품,133900,2711290000,271129,2711,기타
석유제품,기타 석유제품,기타 석유제품,133900,2712101000,271210,2712,바셀린
석유제품,기타 석유제품,기타 석유제품,133900,2712109000,271210,2712,기타
석유제품,기타 석유제품,기타 석유제품,133900,2712200000,271220,2712,파라핀왁스(기름의 함유량이 전 중량의 100분의 0.75 미만인 것으로 한정한다)
석유제품,기타 석유제품,기타 석유제품,133900,2712901010,271290,2712,슬랙왁스와 스케일왁스
석유제품,기타 석유제품,기타 석유제품,133900,2712901020,271290,2712,마이크로크리스털린왁스
석유제품,기타 석유제품,기타 석유제품,133900,2712901090,271290,2712,기타
석유제품,기타 석유제품,기타 석유제품,133900,2712909010,271290,2712,몬탄왁스
석유제품,기타 석유제품,기타 석유제품,133900,2712909020,271290,2712,토탄왁스
석유제품,기타 석유제품,기타 석유제품,133900,2712909030,271290,2712,세레신왁스
석유제품,기타 석유제품,기타 석유제품,133900,2712909040,271290,2712,합성 파라핀왁스
석유제품,기타 석유제품,기타 석유제품,133900,2712909090,271290,2712,기타
석유제품,기타 석유제품,기타 석유제품,133900,2713110000,271311,2713,하소(燒)하지 않은 것
석유제품,기타 석유제품,기타 석유제품,133900,2713120000,271312,2713,하소(燒)한 것
석유제품,기타 석유제품,기타 석유제품,133900,2713200000,271320,2713,석유역청(瀝靑)
석유제품,기타 석유제품,기타 석유제품,133900,2713900000,271390,2713,그 밖의 석유나 역청유(瀝靑油)의 잔재물
석유제품,기타 석유제품,기타 석유제품,133900,2714100000,271410,2714,"역청질 혈암(瀝靑質 頁巖)ㆍ유모 혈암(油母 頁巖), 타르샌드(tar sand)"
석유제품,기타 석유제품,기타 석유제품,133900,2714901000,271490,2714,아스팔트·피치
석유제품,기타 석유제품,기타 석유제품,133900,2714902000,271490,2714,아스팔타이트
석유제품,기타 석유제품,기타 석유제품,133900,2714903000,271490,2714,아스팔트·피치
석유제품,기타 석유제품,기타 석유제품,133900,2715001000,271500,2715,컷백(cut-back)
석유제품,기타 석유제품,기타 석유제품,133900,2715002000,271500,2715,아스팔트·피치
석유제품,기타 석유제품,기타 석유제품,133900,2715003000,271500,2715,매스틱(mastic)
석유제품,기타 석유제품,기타 석유제품,133900,2715009000,271500,2715,기타
석유화학,기초유분,기초유분,211010,2901210000,290121,2901,에틸렌
석유화학,기초유분,기초유분,211020,2901220000,290122,2901,프로필렌
석유화학,기초유분,기초유분,211030,2901241000,290124,2901,부타디엔
석유화학,기초유분,기초유분,211040,2707100000,270710,2707,벤젠
석유화학,기초유분,기초유분,211040,2902200000,290220,2902,벤젠
석유화학,기초유분,기초유분,211050,2707200000,270720,2707,톨루엔
석유화학,기초유분,기초유분,211050,2902300000,290230,2902,톨루엔
석유화학,기초유분,기초유분,211060,2707300000,270730,2707,크실롤(크실렌)
석유화학,기초유분,기초유분,211060,2707500000,270750,2707,그 밖의 방향족(芳香族) 탄화수소의 혼합물[아이ㆍ에스ㆍ오(ISO) 3405방법(에이ㆍ에스ㆍ티ㆍ엠 디(ASTM D)86과 동등)에 의하여 섭씨 250도에서 전 용량의 100분의 65 이상(손실분을 포함한다)이 증류되는 것으로 한정한다]
석유화학,기초유분,기초유분,211060,2902440000,290244,2902,혼합크실렌이성체
석유화학,기초유분,기초유분,211090,2711141000,271114,2711,에틸렌
석유화학,기초유분,기초유분,211090,2711142000,271114,2711,프로필렌
석유화학,기초유분,기초유분,211090,2711143000,271114,2711,부틸렌
석유화학,기초유분,기초유분,211090,2711144000,271114,2711,부타디엔
석유화학,기초유분,기초유분,211090,2901101000,290110,2901,부탄
석유화학,기초유분,기초유분,211090,2901102000,290110,2901,헥산
석유화학,기초유분,기초유분,211090,2901103000,290110,2901,헵탄
석유화학,기초유분,기초유분,211090,2901109000,290110,2901,기타
석유화학,기초유분,기초유분,211090,2901230000,290123,2901,부텐(부틸렌)과 이들의 이성체
석유화학,기초유분,기초유분,211090,2901242000,290124,2901,이소프렌
석유화학,기초유분,기초유분,211090,2901291000,290129,2901,헥센
석유화학,기초유분,기초유분,211090,2901292000,290129,2901,옥텐
석유화학,기초유분,기초유분,211090,2901299000,290129,2901,기타
석유화학,중간원료,석유화학 중간원료,212010,2902410000,290241,2902,OX
석유화학,중간원료,석유화학 중간원료,212020,2902430000,290243,2902,PX
석유화학,중간원료,석유화학 중간원료,212030,2902500000,290250,2902,SM
석유화학,중간원료,석유화학 중간원료,212040,2903150000,290315,2903,EDC
석유화학,중간원료,석유화학 중간원료,212050,2903210000,290321,2903,VCM
석유화학,중간원료,석유화학 중간원료,212060,2910200000,291020,2910,메틸옥시란(프로필렌옥사이드)
석유화학,중간원료,석유화학 중간원료,212070,2915320000,291532,2915,초산비닐
석유화학,중간원료,석유화학 중간원료,212080,2916141000,291614,2916,메타아크릴산메틸
석유화학,중간원료,석유화학 중간원료,212090,2902110000,290211,2902,시클로헥산
석유화학,중간원료,석유화학 중간원료,212090,2902420000,290242,2902,메타-크실렌
석유화학,중간원료,석유화학 중간원료,212090,2902600000,290260,2902,에틸벤젠
석유화학,중간원료,석유화학 중간원료,212090,2910100000,291010,2910,옥시란(에틸렌옥사이드)
석유화학,합섬원료,합섬원료,213010,2905310000,290531,2905,MEG
석유화학,합섬원료,합섬원료,213010,2909410000,290941,2909,MEG
석유화학,합섬원료,합섬원료,213010,2909491000,290949,2909,트리에틸렌 글리콜
석유화학,합섬원료,합섬원료,213020,2917361000,291736,2917,PTA
석유화학,합섬원료,합섬원료,213030,2917370000,291737,2917,DMT
석유화학,합섬원료,합섬원료,213040,2926100000,292610,2926,아크릴로니트릴
석유화학,합섬원료,합섬원료,213050,2933710000,293371,2933,카프로락탐
석유화학,합성수지,합성수지,214001,3901101000,390110,3901,LLDPE
석유화학,합성수지,합성수지,214001,3901109000,390110,3901,PE계
