hsk10,official_name,display_name,label_source,item20,middle_category,sub_category,mti6,hs6,hs4,research_large,research_small,research_detail,representative_id,drilldown_name,drilldown_id,classification_status,classification_note
4409210000,대나무로 만든 것,대나무로 만든 것,research_taxonomy,농수산식품,임산물,기타 목재·임산물,031900,440921,4409,농수산식품,목재·임산,대나무로 만든 것,AGRIFOOD_기타_목재_임산물,대나무로 만든 것,AGRIFOOD_4409210000,업계기준 검토,원본 20대품목에는 임산물이 포함되어 있어 원목·제재목·합판·보드류 등으로 별도 분류.
4409221000,벽판재,벽판재,research_taxonomy,농수산식품,임산물,기타 목재·임산물,031900,440922,4409,농수산식품,목재·임산,벽판재,AGRIFOOD_기타_목재_임산물,벽판재,AGRIFOOD_4409221000,업계기준 검토,원본 20대품목에는 임산물이 포함되어 있어 원목·제재목·합판·보드류 등으로 별도 분류.
4409222000,바닥재,바닥재,research_taxonomy,농수산식품,임산물,기타 목재·임산물,031900,440922,4409,농수산식품,목재·임산,바닥재,AGRIFOOD_기타_목재_임산물,바닥재,AGRIFOOD_4409222000,업계기준 검토,원본 20대품목에는 임산물이 포함되어 있어 원목·제재목·합판·보드류 등으로 별도 분류.
4409229000,기타,기타,research_taxonomy,농수산식품,임산물,기타 목재·임산물,031900,440922,4409,농수산식품,목재·임산,기타,AGRIFOOD_기타_목재_임산물,기타,AGRIFOOD_4409229000,업계기준 검토,원본 20대품목에는 임산물이 포함되어 있어 원목·제재목·합판·보드류 등으로 별도 분류.
4409291000,벽판재,벽판재,research_taxonomy,농수산식품,임산물,기타 목재·임산물,031900,440929,4409,농수산식품,목재·임산,벽판재,AGRIFOOD_기타_목재_임산물,벽판재,AGRIFOOD_4409291000,업계기준 검토,원본 20대품목에는 임산물이 포함되어 있어 원목·제재목·합판·보드류 등으로 별도 분류.
4409292000,바닥재,바닥재,research_taxonomy,농수산식품,임산물,기타 목재·임산물,031900,440929,4409,농수산식품,목재·임산,바닥재,AGRIFOOD_기타_목재_임산물,바닥재,AGRIFOOD_4409292000,업계기준 검토,원본 20대품목에는 임산물이 포함되어 있어 원목·제재목·합판·보드류 등으로 별도 분류.
4409299000,기타,기타,research_taxonomy,농수산식품,임산물,기타 목재·임산물,031900,440929,4409,농수산식품,목재·임산,기타,AGRIFOOD_기타_목재_임산물,기타,AGRIFOOD_4409299000,업계기준 검토,원본 20대품목에는 임산물이 포함되어 있어 원목·제재목·합판·보드류 등으로 별도 분류.
4413000000,고밀도화 목재[블록 모양ㆍ플레이트(plate) 모양ㆍ스트립(strip) 모양ㆍ프로파일(profile) 모양인 것으로 한정한다],고밀도화 목재[블록 모양ㆍ플레이트(plate) 모양ㆍ스트립(strip) 모양ㆍ프로파일(profile) 모양인 것으로 한정한다],research_taxonomy,농수산식품,임산물,기타 목재·임산물,031900,441300,4413,농수산식품,목재·임산,고밀도화 목재[블록 모양ㆍ플레이트(plate) 모양ㆍ스트립(strip) 모양ㆍ프로파일(profile) 모양인 것으로 한정한다],AGRIFOOD_기타_목재_임산물,고밀도화 목재[블록 모양ㆍ플레이트(plate) 모양ㆍ스트립(strip) 모양ㆍ프로파일(profile) 모양인 것으로 한정한다],AGRIFOOD_4413000000,업계기준 검토,원본 20대품목에는 임산물이 포함되어 있어 원목·제재목·합판·보드류 등으로 별도 분류.
4415100000,"케이스ㆍ상자ㆍ크레이트(crate)ㆍ드럼과 이와 유사한 포장용기, 케이블드럼","케이스ㆍ상자ㆍ크레이트(crate)ㆍ드럼과 이와 유사한 포장용기, 케이블드럼",research_taxonomy,농수산식품,임산물,기타 목재·임산물,031900,441510,4415,농수산식품,목재·임산,"케이스ㆍ상자ㆍ크레이트(crate)ㆍ드럼과 이와 유사한 포장용기, 케이블드럼",AGRIFOOD_기타_목재_임산물,"케이스ㆍ상자ㆍ크레이트(crate)ㆍ드럼과 이와 유사한 포장용기, 케이블드럼",AGRIFOOD_4415100000,업계기준 검토,원본 20대품목에는 임산물이 포함되어 있어 원목·제재목·합판·보드류 등으로 별도 분류.
4415200000,"팰릿(pallet)ㆍ박스팰릿(box pallet)ㆍ그 밖의 깔판류, 목재로 만든 팰릿칼러(pallet collar)","팰릿(pallet)ㆍ박스팰릿(box pallet)ㆍ그 밖의 깔판류, 목재로 만든 팰릿칼러(pallet collar)",research_taxonomy,농수산식품,임산물,기타 목재·임산물,031900,441520,4415,농수산식품,목재·임산,"팰릿(pallet)ㆍ박스팰릿(box pallet)ㆍ그 밖의 깔판류, 목재로 만든 팰릿칼러(pallet collar)",AGRIFOOD_기타_목재_임산물,"팰릿(pallet)ㆍ박스팰릿(box pallet)ㆍ그 밖의 깔판류, 목재로 만든 팰릿칼러(pallet collar)",AGRIFOOD_4415200000,업계기준 검토,원본 20대품목에는 임산물이 포함되어 있어 원목·제재목·합판·보드류 등으로 별도 분류.
4416000000,목재로 만든 통ㆍ배럴(barrel)ㆍ배트(vat)ㆍ텁(tub)ㆍ그 밖의 용기와 이들의 부분품(통재와 준재를 포함한다),목재로 만든 통ㆍ배럴(barrel)ㆍ배트(vat)ㆍ텁(tub)ㆍ그 밖의 용기와 이들의 부분품(통재와 준재를 포함한다),research_taxonomy,농수산식품,임산물,기타 목재·임산물,031900,441600,4416,농수산식품,목재·임산,목재로 만든 통ㆍ배럴(barrel)ㆍ배트(vat)ㆍ텁(tub)ㆍ그 밖의 용기와 이들의 부분품(통재와 준재를 포함한다),AGRIFOOD_기타_목재_임산물,목재로 만든 통ㆍ배럴(barrel)ㆍ배트(vat)ㆍ텁(tub)ㆍ그 밖의 용기와 이들의 부분품(통재와 준재를 포함한다),AGRIFOOD_4416000000,업계기준 검토,원본 20대품목에는 임산물이 포함되어 있어 원목·제재목·합판·보드류 등으로 별도 분류.
4417000000,목재로 만든 공구ㆍ공구의 몸체ㆍ공구의 손잡이ㆍ비나 브러시의 몸체와 손잡이ㆍ목재로 만든 신발의 골,목재로 만든 공구ㆍ공구의 몸체ㆍ공구의 손잡이ㆍ비나 브러시의 몸체와 손잡이ㆍ목재로 만든 신발의 골,research_taxonomy,농수산식품,임산물,기타 목재·임산물,031900,441700,4417,농수산식품,목재·임산,목재로 만든 공구ㆍ공구의 몸체ㆍ공구의 손잡이ㆍ비나 브러시의 몸체와 손잡이ㆍ목재로 만든 신발의 골,AGRIFOOD_기타_목재_임산물,목재로 만든 공구ㆍ공구의 몸체ㆍ공구의 손잡이ㆍ비나 브러시의 몸체와 손잡이ㆍ목재로 만든 신발의 골,AGRIFOOD_4417000000,업계기준 검토,원본 20대품목에는 임산물이 포함되어 있어 원목·제재목·합판·보드류 등으로 별도 분류.
4421200000,관(棺),관(棺),research_taxonomy,농수산식품,임산물,기타 목재·임산물,031900,442120,4421,농수산식품,목재·임산,관(棺),AGRIFOOD_기타_목재_임산물,관(棺),AGRIFOOD_4421200000,업계기준 검토,원본 20대품목에는 임산물이 포함되어 있어 원목·제재목·합판·보드류 등으로 별도 분류.
4421919000,기타,기타,research_taxonomy,농수산식품,임산물,기타 목재·임산물,031900,442191,4421,농수산식품,목재·임산,기타,AGRIFOOD_기타_목재_임산물,기타,AGRIFOOD_4421919000,업계기준 검토,원본 20대품목에는 임산물이 포함되어 있어 원목·제재목·합판·보드류 등으로 별도 분류.
4421991000,스풀ㆍ콥ㆍ보빈ㆍ재봉사 릴과 이와 유사한 것(선반가공한 목재의 것으로 한정한다),스풀ㆍ콥ㆍ보빈ㆍ재봉사 릴과 이와 유사한 것(선반가공한 목재의 것으로 한정한다),research_taxonomy,농수산식품,임산물,기타 목재·임산물,031900,442199,4421,농수산식품,목재·임산,스풀ㆍ콥ㆍ보빈ㆍ재봉사 릴과 이와 유사한 것(선반가공한 목재의 것으로 한정한다),AGRIFOOD_기타_목재_임산물,스풀ㆍ콥ㆍ보빈ㆍ재봉사 릴과 이와 유사한 것(선반가공한 목재의 것으로 한정한다),AGRIFOOD_4421991000,업계기준 검토,원본 20대품목에는 임산물이 포함되어 있어 원목·제재목·합판·보드류 등으로 별도 분류.
4421994000,포장용의 목재블록,포장용의 목재블록,research_taxonomy,농수산식품,임산물,기타 목재·임산물,031900,442199,4421,농수산식품,목재·임산,포장용의 목재블록,AGRIFOOD_기타_목재_임산물,포장용의 목재블록,AGRIFOOD_4421994000,업계기준 검토,원본 20대품목에는 임산물이 포함되어 있어 원목·제재목·합판·보드류 등으로 별도 분류.
4421999010,집성판(건축자재를 제외한다),집성판(건축자재를 제외한다),research_taxonomy,농수산식품,임산물,기타 목재·임산물,031900,442199,4421,농수산식품,목재·임산,집성판(건축자재를 제외한다),AGRIFOOD_기타_목재_임산물,집성판(건축자재를 제외한다),AGRIFOOD_4421999010,업계기준 검토,원본 20대품목에는 임산물이 포함되어 있어 원목·제재목·합판·보드류 등으로 별도 분류.
4421999090,기타,기타,research_taxonomy,농수산식품,임산물,기타 목재·임산물,031900,442199,4421,농수산식품,목재·임산,기타,AGRIFOOD_기타_목재_임산물,기타,AGRIFOOD_4421999090,업계기준 검토,원본 20대품목에는 임산물이 포함되어 있어 원목·제재목·합판·보드류 등으로 별도 분류.
0602100000,뿌리가 없는 꺾꽂이용 가지와 접붙임용 가지,뿌리가 없는 꺾꽂이용 가지와 접붙임용 가지,research_taxonomy,농수산식품,농산물,화훼류,032100,060210,0602,농수산식품,화훼,뿌리가 없는 꺾꽂이용 가지와 접붙임용 가지,AGRIFOOD_화훼류,뿌리가 없는 꺾꽂이용 가지와 접붙임용 가지,AGRIFOOD_0602100000,업계기준 검토,화훼류.
0602902010,분재용,분재용,research_taxonomy,농수산식품,농산물,화훼류,032100,060290,0602,농수산식품,화훼,분재용,AGRIFOOD_화훼류,분재용,AGRIFOOD_0602902010,업계기준 검토,화훼류.
0602902021,단풍나무,단풍나무,research_taxonomy,농수산식품,농산물,화훼류,032100,060290,0602,농수산식품,화훼,단풍나무,AGRIFOOD_화훼류,단풍나무,AGRIFOOD_0602902021,업계기준 검토,화훼류.
0602902029,기타,기타,research_taxonomy,농수산식품,농산물,화훼류,032100,060290,0602,농수산식품,화훼,기타,AGRIFOOD_화훼류,기타,AGRIFOOD_0602902029,업계기준 검토,화훼류.
0602902090,기타,기타,research_taxonomy,농수산식품,농산물,화훼류,032100,060290,0602,농수산식품,화훼,기타,AGRIFOOD_화훼류,기타,AGRIFOOD_0602902090,업계기준 검토,화훼류.
1209991010,참나무,참나무,research_taxonomy,농수산식품,농산물,종자·약용작물,032200,120999,1209,농수산식품,종자·약용작물,참나무,AGRIFOOD_종자_약용작물,참나무,AGRIFOOD_1209991010,업계기준 검토,유지종자·약용식물 등.
1209991090,기타,기타,research_taxonomy,농수산식품,농산물,종자·약용작물,032200,120999,1209,농수산식품,종자·약용작물,기타,AGRIFOOD_종자_약용작물,기타,AGRIFOOD_1209991090,업계기준 검토,유지종자·약용식물 등.
1209994000,잔디 종자,잔디 종자,research_taxonomy,농수산식품,농산물,종자·약용작물,032200,120999,1209,농수산식품,종자·약용작물,잔디 종자,AGRIFOOD_종자_약용작물,잔디 종자,AGRIFOOD_1209994000,업계기준 검토,유지종자·약용식물 등.
4501100000,천연 코르크(cork)(가공하지 않은 것이나 단순히 가공한 것으로 한정한다),천연 코르크(cork)(가공하지 않은 것이나 단순히 가공한 것으로 한정한다),research_taxonomy,농수산식품,임산물,기타 목재·임산물,033100,450110,4501,농수산식품,목재·임산,천연 코르크(cork)(가공하지 않은 것이나 단순히 가공한 것으로 한정한다),AGRIFOOD_기타_목재_임산물,천연 코르크(cork)(가공하지 않은 것이나 단순히 가공한 것으로 한정한다),AGRIFOOD_4501100000,업계기준 검토,원본 20대품목에는 임산물이 포함되어 있어 원목·제재목·합판·보드류 등으로 별도 분류.
4501900000,기타,기타,research_taxonomy,농수산식품,임산물,기타 목재·임산물,033100,450190,4501,농수산식품,목재·임산,기타,AGRIFOOD_기타_목재_임산물,기타,AGRIFOOD_4501900000,업계기준 검토,원본 20대품목에는 임산물이 포함되어 있어 원목·제재목·합판·보드류 등으로 별도 분류.
4502000000,"천연 코르크(cork)[외피를 제거한 것, 거칠게 각을 만든 것, 직사각형(정사각형을 포함한다)의 블록 모양ㆍ판 모양ㆍ시트(sheet) 모양ㆍ스트립(strip) 모양인 것으로 한정하고, 각이 예리한 마개용 블랭크(blank)를 포함한다]","천연 코르크(cork)[외피를 제거한 것, 거칠게 각을 만든 것, 직사각형(정사각형을 포함한다)의 블록 모양ㆍ판 모양ㆍ시트(sheet) 모양ㆍ스트립(strip) 모양인 것으로 한정하고, 각이 예리한 마개용 블랭크(blank)를 포함한다]",research_taxonomy,농수산식품,임산물,기타 목재·임산물,033100,450200,4502,농수산식품,목재·임산,"천연 코르크(cork)[외피를 제거한 것, 거칠게 각을 만든 것, 직사각형(정사각형을 포함한다)의 블록 모양ㆍ판 모양ㆍ시트(sheet) 모양ㆍ스트립(strip) 모양인 것으로 한정하고, 각이 예리한 마개용 블랭크(blank)를 포함한다]",AGRIFOOD_기타_목재_임산물,"천연 코르크(cork)[외피를 제거한 것, 거칠게 각을 만든 것, 직사각형(정사각형을 포함한다)의 블록 모양ㆍ판 모양ㆍ시트(sheet) 모양ㆍ스트립(strip) 모양인 것으로 한정하고, 각이 예리한 마개용 블랭크(blank)를 포함한다]",AGRIFOOD_4502000000,업계기준 검토,원본 20대품목에는 임산물이 포함되어 있어 원목·제재목·합판·보드류 등으로 별도 분류.
4503900000,기타,기타,research_taxonomy,농수산식품,임산물,기타 목재·임산물,033100,450390,4503,농수산식품,목재·임산,기타,AGRIFOOD_기타_목재_임산물,기타,AGRIFOOD_4503900000,업계기준 검토,원본 20대품목에는 임산물이 포함되어 있어 원목·제재목·합판·보드류 등으로 별도 분류.
4504100000,블록ㆍ판ㆍ시트(sheet)ㆍ스트립(strip)ㆍ타일(어떤 모양이라도 상관없다)ㆍ솔리드실린더(solid cylinder)(디스크를 포함한다),블록ㆍ판ㆍ시트(sheet)ㆍ스트립(strip)ㆍ타일(어떤 모양이라도 상관없다)ㆍ솔리드실린더(solid cylinder)(디스크를 포함한다),research_taxonomy,농수산식품,임산물,기타 목재·임산물,033100,450410,4504,농수산식품,목재·임산,블록ㆍ판ㆍ시트(sheet)ㆍ스트립(strip)ㆍ타일(어떤 모양이라도 상관없다)ㆍ솔리드실린더(solid cylinder)(디스크를 포함한다),AGRIFOOD_기타_목재_임산물,블록ㆍ판ㆍ시트(sheet)ㆍ스트립(strip)ㆍ타일(어떤 모양이라도 상관없다)ㆍ솔리드실린더(solid cylinder)(디스크를 포함한다),AGRIFOOD_4504100000,업계기준 검토,원본 20대품목에는 임산물이 포함되어 있어 원목·제재목·합판·보드류 등으로 별도 분류.
4504900000,기타,기타,research_taxonomy,농수산식품,임산물,기타 목재·임산물,033100,450490,4504,농수산식품,목재·임산,기타,AGRIFOOD_기타_목재_임산물,기타,AGRIFOOD_4504900000,업계기준 검토,원본 20대품목에는 임산물이 포함되어 있어 원목·제재목·합판·보드류 등으로 별도 분류.
4001100000,천연고무의 라텍스[프리-벌커나이즈된(pre-vulcanised) 것인지에 상관없다],천연고무의 라텍스[프리-벌커나이즈된(pre-vulcanised) 것인지에 상관없다],research_taxonomy,농수산식품,농림수산 연관제품,기타 농림수산 연관제품,033200,400110,4001,농수산식품,기타,천연고무의 라텍스[프리-벌커나이즈된(pre-vulcanised) 것인지에 상관없다],AGRIFOOD_기타_농림수산_연관제품,천연고무의 라텍스[프리-벌커나이즈된(pre-vulcanised) 것인지에 상관없다],AGRIFOOD_4001100000,업계기준 검토,농림수산 원료·추출물·보조재 등 원본 범위상 포함되는 연관제품.
4001210000,스모크드 시트(smoked sheet),스모크드 시트(smoked sheet),research_taxonomy,농수산식품,농림수산 연관제품,기타 농림수산 연관제품,033200,400121,4001,농수산식품,기타,스모크드 시트(smoked sheet),AGRIFOOD_기타_농림수산_연관제품,스모크드 시트(smoked sheet),AGRIFOOD_4001210000,업계기준 검토,농림수산 원료·추출물·보조재 등 원본 범위상 포함되는 연관제품.
4001220000,공업 규격화된 천연고무(TSNR),공업 규격화된 천연고무(TSNR),research_taxonomy,농수산식품,농림수산 연관제품,기타 농림수산 연관제품,033200,400122,4001,농수산식품,기타,공업 규격화된 천연고무(TSNR),AGRIFOOD_기타_농림수산_연관제품,공업 규격화된 천연고무(TSNR),AGRIFOOD_4001220000,업계기준 검토,농림수산 원료·추출물·보조재 등 원본 범위상 포함되는 연관제품.
4001290000,기타,기타,research_taxonomy,농수산식품,농림수산 연관제품,기타 농림수산 연관제품,033200,400129,4001,농수산식품,기타,기타,AGRIFOOD_기타_농림수산_연관제품,기타,AGRIFOOD_4001290000,업계기준 검토,농림수산 원료·추출물·보조재 등 원본 범위상 포함되는 연관제품.
4001300000,발라타(balata)ㆍ구타페르카(gutta-percha)ㆍ구아율(guayule)ㆍ치클(chicle)과 이와 유사한 천연 검(gum),발라타(balata)ㆍ구타페르카(gutta-percha)ㆍ구아율(guayule)ㆍ치클(chicle)과 이와 유사한 천연 검(gum),research_taxonomy,농수산식품,농림수산 연관제품,기타 농림수산 연관제품,033200,400130,4001,농수산식품,기타,발라타(balata)ㆍ구타페르카(gutta-percha)ㆍ구아율(guayule)ㆍ치클(chicle)과 이와 유사한 천연 검(gum),AGRIFOOD_기타_농림수산_연관제품,발라타(balata)ㆍ구타페르카(gutta-percha)ㆍ구아율(guayule)ㆍ치클(chicle)과 이와 유사한 천연 검(gum),AGRIFOOD_4001300000,업계기준 검토,농림수산 원료·추출물·보조재 등 원본 범위상 포함되는 연관제품.
0604201000,이끼와 지의(地衣),이끼와 지의(地衣),research_taxonomy,농수산식품,농산물,화훼류,033900,060420,0604,농수산식품,화훼,이끼와 지의(地衣),AGRIFOOD_화훼류,이끼와 지의(地衣),AGRIFOOD_0604201000,업계기준 검토,화훼류.
0604202000,식물의 잎,식물의 잎,research_taxonomy,농수산식품,농산물,화훼류,033900,060420,0604,농수산식품,화훼,식물의 잎,AGRIFOOD_화훼류,식물의 잎,AGRIFOOD_0604202000,업계기준 검토,화훼류.
0714901010,냉동한 것,냉동한 것,research_taxonomy,농수산식품,농산물,채소류,033900,071490,0714,농수산식품,채소,냉동한 것,AGRIFOOD_채소류,냉동한 것,AGRIFOOD_0714901010,업계기준 검토,채소류.
0714901090,기타,기타,research_taxonomy,농수산식품,농산물,채소류,033900,071490,0714,농수산식품,채소,기타,AGRIFOOD_채소류,기타,AGRIFOOD_0714901090,업계기준 검토,채소류.
1106201000,칡뿌리의 것,칡뿌리의 것,research_taxonomy,농수산식품,농산물,곡물가공 원료,033900,110620,1106,농수산식품,제분,칡뿌리의 것,AGRIFOOD_곡물가공_원료,칡뿌리의 것,AGRIFOOD_1106201000,업계기준 검토,분·전분 등 곡물 1차 가공품.
1211901950,초피(椒皮),초피(椒皮),research_taxonomy,농수산식품,농산물,종자·약용작물,033900,121190,1211,농수산식품,종자·약용작물,초피(椒皮),AGRIFOOD_종자_약용작물,초피(椒皮),AGRIFOOD_1211901950,업계기준 검토,유지종자·약용식물 등.
1301901000,올레오레진(oleoresin),올레오레진(oleoresin),research_taxonomy,농수산식품,농산물,식물성 추출·원료,033900,130190,1301,농수산식품,식물성 원료,올레오레진(oleoresin),AGRIFOOD_식물성_추출_원료,올레오레진(oleoresin),AGRIFOOD_1301901000,업계기준 검토,식물성 수액·추출물·기타 식물성 원료.
1302193000,생칠(生漆),생칠(生漆),research_taxonomy,농수산식품,농산물,식물성 추출·원료,033900,130219,1302,농수산식품,식물성 원료,생칠(生漆),AGRIFOOD_식물성_추출_원료,생칠(生漆),AGRIFOOD_1302193000,업계기준 검토,식물성 수액·추출물·기타 식물성 원료.
1401102000,청환죽(靑丸竹),청환죽(靑丸竹),research_taxonomy,농수산식품,농산물,식물성 추출·원료,033900,140110,1401,농수산식품,식물성 원료,청환죽(靑丸竹),AGRIFOOD_식물성_추출_원료,청환죽(靑丸竹),AGRIFOOD_1401102000,업계기준 검토,식물성 수액·추출물·기타 식물성 원료.
1401109000,기타,기타,research_taxonomy,농수산식품,농산물,식물성 추출·원료,033900,140110,1401,농수산식품,식물성 원료,기타,AGRIFOOD_식물성_추출_원료,기타,AGRIFOOD_1401109000,업계기준 검토,식물성 수액·추출물·기타 식물성 원료.
1401200000,등나무,등나무,research_taxonomy,농수산식품,농산물,식물성 추출·원료,033900,140120,1401,농수산식품,식물성 원료,등나무,AGRIFOOD_식물성_추출_원료,등나무,AGRIFOOD_1401200000,업계기준 검토,식물성 수액·추출물·기타 식물성 원료.
1401900000,기타,기타,research_taxonomy,농수산식품,농산물,식물성 추출·원료,033900,140190,1401,농수산식품,식물성 원료,기타,AGRIFOOD_식물성_추출_원료,기타,AGRIFOOD_1401900000,업계기준 검토,식물성 수액·추출물·기타 식물성 원료.
1404902010,닥나무나 꾸지나무(paper mulberry) 껍질,닥나무나 꾸지나무(paper mulberry) 껍질,research_taxonomy,농수산식품,농산물,식물성 추출·원료,033900,140490,1404,농수산식품,식물성 원료,닥나무나 꾸지나무(paper mulberry) 껍질,AGRIFOOD_식물성_추출_원료,닥나무나 꾸지나무(paper mulberry) 껍질,AGRIFOOD_1404902010,업계기준 검토,식물성 수액·추출물·기타 식물성 원료.
1404902090,기타,기타,research_taxonomy,농수산식품,농산물,식물성 추출·원료,033900,140490,1404,농수산식품,식물성 원료,기타,AGRIFOOD_식물성_추출_원료,기타,AGRIFOOD_1404902090,업계기준 검토,식물성 수액·추출물·기타 식물성 원료.
1404903010,떡갈잎,떡갈잎,research_taxonomy,농수산식품,농산물,식물성 추출·원료,033900,140490,1404,농수산식품,식물성 원료,떡갈잎,AGRIFOOD_식물성_추출_원료,떡갈잎,AGRIFOOD_1404903010,업계기준 검토,식물성 수액·추출물·기타 식물성 원료.
1404903020,청미래덩굴잎,청미래덩굴잎,research_taxonomy,농수산식품,농산물,식물성 추출·원료,033900,140490,1404,농수산식품,식물성 원료,청미래덩굴잎,AGRIFOOD_식물성_추출_원료,청미래덩굴잎,AGRIFOOD_1404903020,업계기준 검토,식물성 수액·추출물·기타 식물성 원료.
1404903090,기타,기타,research_taxonomy,농수산식품,농산물,식물성 추출·원료,033900,140490,1404,농수산식품,식물성 원료,기타,AGRIFOOD_식물성_추출_원료,기타,AGRIFOOD_1404903090,업계기준 검토,식물성 수액·추출물·기타 식물성 원료.
1404906010,오배자(五倍子),오배자(五倍子),research_taxonomy,농수산식품,농산물,식물성 추출·원료,033900,140490,1404,농수산식품,식물성 원료,오배자(五倍子),AGRIFOOD_식물성_추출_원료,오배자(五倍子),AGRIFOOD_1404906010,업계기준 검토,식물성 수액·추출물·기타 식물성 원료.
1404906020,아몬드 껍질(almond hull),아몬드 껍질(almond hull),research_taxonomy,농수산식품,농산물,식물성 추출·원료,033900,140490,1404,농수산식품,식물성 원료,아몬드 껍질(almond hull),AGRIFOOD_식물성_추출_원료,아몬드 껍질(almond hull),AGRIFOOD_1404906020,업계기준 검토,식물성 수액·추출물·기타 식물성 원료.
1404906090,기타,기타,research_taxonomy,농수산식품,농산물,식물성 추출·원료,033900,140490,1404,농수산식품,식물성 원료,기타,AGRIFOOD_식물성_추출_원료,기타,AGRIFOOD_1404906090,업계기준 검토,식물성 수액·추출물·기타 식물성 원료.
4814901010,갈포섬유로 만든 것,갈포섬유로 만든 것,research_taxonomy,농수산식품,농림수산 연관제품,기타 농림수산 연관제품,033900,481490,4814,농수산식품,기타,갈포섬유로 만든 것,AGRIFOOD_기타_농림수산_연관제품,갈포섬유로 만든 것,AGRIFOOD_4814901010,업계기준 검토,농림수산 원료·추출물·보조재 등 원본 범위상 포함되는 연관제품.
4814901090,기타,기타,research_taxonomy,농수산식품,농림수산 연관제품,기타 농림수산 연관제품,033900,481490,4814,농수산식품,기타,기타,AGRIFOOD_기타_농림수산_연관제품,기타,AGRIFOOD_4814901090,업계기준 검토,농림수산 원료·추출물·보조재 등 원본 범위상 포함되는 연관제품.
0301940000,대서양 참다랑어와 태평양 참다랑어[터너스 티너스 (Thunnus thynnus)ㆍ터너스 오리엔탈리스(Thunnus orientalis)],대서양 참다랑어와 태평양 참다랑어[터너스 티너스 (Thunnus thynnus)ㆍ터너스 오리엔탈리스(Thunnus orientalis)],research_taxonomy,농수산식품,수산물,어류,041100,030194,0301,농수산식품,어류,대서양 참다랑어와 태평양 참다랑어[터너스 티너스 (Thunnus thynnus)ㆍ터너스 오리엔탈리스(Thunnus orientalis)],AGRIFOOD_어류,대서양 참다랑어와 태평양 참다랑어[터너스 티너스 (Thunnus thynnus)ㆍ터너스 오리엔탈리스(Thunnus orientalis)],AGRIFOOD_0301940000,업계기준 검토,수산물은 어류·갑각류·연체류 중심으로 분리.
0301950000,남방 참다랑어[터너스 맥코이(Thunnus maccoyii)],남방 참다랑어[터너스 맥코이(Thunnus maccoyii)],research_taxonomy,농수산식품,수산물,어류,041100,030195,0301,농수산식품,어류,남방 참다랑어[터너스 맥코이(Thunnus maccoyii)],AGRIFOOD_어류,남방 참다랑어[터너스 맥코이(Thunnus maccoyii)],AGRIFOOD_0301950000,업계기준 검토,수산물은 어류·갑각류·연체류 중심으로 분리.
0302310000,날개다랑어나 긴지느러미 다랑어[터너스 알라룽가(Thunnus alalunga)],날개다랑어나 긴지느러미 다랑어[터너스 알라룽가(Thunnus alalunga)],research_taxonomy,농수산식품,수산물,어류,041100,030231,0302,농수산식품,어류,날개다랑어나 긴지느러미 다랑어[터너스 알라룽가(Thunnus alalunga)],AGRIFOOD_어류,날개다랑어나 긴지느러미 다랑어[터너스 알라룽가(Thunnus alalunga)],AGRIFOOD_0302310000,업계기준 검토,수산물은 어류·갑각류·연체류 중심으로 분리.
0302320000,황다랑어[터너스 알바카레스(Thunnus albacares)],황다랑어[터너스 알바카레스(Thunnus albacares)],research_taxonomy,농수산식품,수산물,어류,041100,030232,0302,농수산식품,어류,황다랑어[터너스 알바카레스(Thunnus albacares)],AGRIFOOD_어류,황다랑어[터너스 알바카레스(Thunnus albacares)],AGRIFOOD_0302320000,업계기준 검토,수산물은 어류·갑각류·연체류 중심으로 분리.
0302330000,가다랑어(줄무늬 버니토)[카추워누스 펠라미스(Katsuwonus pelamis)],가다랑어(줄무늬 버니토)[카추워누스 펠라미스(Katsuwonus pelamis)],research_taxonomy,농수산식품,수산물,어류,041100,030233,0302,농수산식품,어류,가다랑어(줄무늬 버니토)[카추워누스 펠라미스(Katsuwonus pelamis)],AGRIFOOD_어류,가다랑어(줄무늬 버니토)[카추워누스 펠라미스(Katsuwonus pelamis)],AGRIFOOD_0302330000,업계기준 검토,수산물은 어류·갑각류·연체류 중심으로 분리.
0302340000,눈다랑어[터너스 오베서스(Thunnus obesus)],눈다랑어[터너스 오베서스(Thunnus obesus)],research_taxonomy,농수산식품,수산물,어류,041100,030234,0302,농수산식품,어류,눈다랑어[터너스 오베서스(Thunnus obesus)],AGRIFOOD_어류,눈다랑어[터너스 오베서스(Thunnus obesus)],AGRIFOOD_0302340000,업계기준 검토,수산물은 어류·갑각류·연체류 중심으로 분리.
0302351000,대서양 참다랑어[터너스 티너스 (Thunnus thynnus)],대서양 참다랑어[터너스 티너스 (Thunnus thynnus)],research_taxonomy,농수산식품,수산물,어류,041100,030235,0302,농수산식품,어류,대서양 참다랑어[터너스 티너스 (Thunnus thynnus)],AGRIFOOD_어류,대서양 참다랑어[터너스 티너스 (Thunnus thynnus)],AGRIFOOD_0302351000,업계기준 검토,수산물은 어류·갑각류·연체류 중심으로 분리.
